,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Id,LotFrontage,LotArea,Street,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SalePrice,TotalBathroom,TotalPorch,Remodel,Age,IsNew,NeighborType,TotalArea,MSSubClass_1 story 1946+,MSSubClass_1 story PUD 1946+,"MSSubClass_1,5 story fin","MSSubClass_1,5 story unf",MSSubClass_2 family conversion,MSSubClass_2 story 1945-,MSSubClass_2 story 1946+,MSSubClass_2 story PUD 1946+,"MSSubClass_2,5 story all ages",MSSubClass_duplex all style/age,MSSubClass_split foyer,MSSubClass_split/multi level,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition2_Norm,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofMatl_CompShg,RoofMatl_Tar&Grv,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Heating_GasA,Heating_GasW,Electrical_FuseA,Electrical_FuseF,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_Detchd,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Shed,SaleType_New,SaleType_WD,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
1233,1233,1233,1233,1233,1233,1234,73.0,12160,1,2,2,5,5,1959,1959,1,180.0,3,3,3,3,1,3,1000,1,0,188,1188,2,1,1188,0,0,1188,1,0,1,0,3,1,3,6,7,0,0,1959.0,2,2,531,3,3,2,0,0,0,0,0,0,0,0,5,2010,142000,2.0,0,0,51,0,1,2376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1234,1234,1234,1234,1234,1234,1235,55.0,8525,1,3,2,5,6,1911,1950,0,0.0,3,3,3,3,3,1,0,1,0,940,940,3,0,1024,940,0,1964,0,0,1,1,4,1,3,7,7,0,0,1911.0,0,0,0,3,3,0,0,192,0,0,0,0,0,0,11,2008,130000,1.5,192,1,58,0,1,2904,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1235,1235,1235,1235,1235,1235,1236,96.0,13132,1,3,2,5,5,1914,1950,0,0.0,3,3,4,3,2,1,0,1,0,747,747,4,1,892,892,0,1784,0,0,1,1,4,1,3,9,7,0,0,1914.0,1,1,180,2,2,0,203,40,0,0,0,0,0,0,7,2006,138887,1.5,40,1,56,0,1,2531,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1236,1236,1236,1236,1236,1236,1237,36.0,2628,1,3,2,7,5,2003,2003,2,106.0,4,3,4,3,1,1,0,1,0,764,764,5,1,764,862,0,1626,0,0,2,1,2,1,4,6,7,0,0,2003.0,2,2,474,3,3,2,0,27,0,0,0,0,0,0,6,2010,175500,2.5,27,0,7,0,2,2390,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1237,1237,1237,1237,1237,1237,1238,41.0,12393,1,1,2,7,5,2004,2005,0,0.0,4,3,4,3,1,1,0,1,0,847,847,5,1,847,1101,0,1948,0,0,2,1,4,1,4,8,7,1,4,2004.0,3,2,434,3,3,2,100,48,0,0,0,0,0,0,9,2006,195000,2.5,48,1,1,0,1,2795,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1238,1238,1238,1238,1238,1238,1239,63.0,13072,1,3,2,6,5,2005,2005,0,0.0,4,3,4,3,1,1,0,1,0,1141,1141,5,1,1141,0,0,1141,0,0,1,1,3,1,3,6,7,0,0,2005.0,1,2,484,3,3,2,0,0,0,0,0,0,0,0,3,2006,142500,1.5,0,0,1,0,1,2282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1239,1239,1239,1239,1239,1239,1240,64.0,9037,1,2,2,8,5,2006,2006,1,32.0,4,3,4,3,3,6,428,1,0,1048,1476,5,1,1484,0,0,1484,0,0,2,0,2,1,5,6,7,1,4,2006.0,2,2,472,3,3,2,120,33,0,0,0,0,0,0,12,2007,265900,2.0,33,0,1,0,1,2960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1240,1240,1240,1240,1240,1240,1241,65.0,8158,1,3,2,7,5,2003,2003,1,252.0,4,3,4,3,1,6,550,1,0,334,884,5,1,884,884,0,1768,1,0,2,1,3,1,4,8,7,0,0,2003.0,2,2,543,3,3,2,0,63,0,0,0,0,0,0,7,2008,224900,3.5,63,0,5,0,1,2652,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1241,1241,1241,1241,1241,1241,1242,83.0,9849,1,3,2,7,6,2007,2007,2,0.0,4,3,4,3,3,1,0,1,0,1689,1689,5,1,1689,0,0,1689,0,0,2,0,3,1,4,7,7,0,0,2007.0,2,3,954,3,3,2,0,56,0,0,0,0,0,0,6,2007,248328,2.0,56,0,0,1,1,3378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1242,1242,1242,1242,1242,1242,1243,85.0,10625,1,3,2,7,6,1974,1974,1,81.0,3,3,4,3,4,6,885,2,168,0,1053,3,1,1173,0,0,1173,1,0,2,0,3,1,4,6,7,2,3,1974.0,2,2,528,3,3,2,0,120,0,0,0,0,0,0,1,2010,170000,3.0,120,0,36,0,1,2226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1243,1243,1243,1243,1243,1243,1244,107.0,13891,1,3,2,10,5,2006,2006,0,0.0,5,3,5,4,4,6,1386,1,0,690,2076,5,1,2076,0,0,2076,1,0,2,1,2,1,5,7,7,1,4,2006.0,3,3,850,3,3,2,216,229,0,0,0,0,0,0,9,2006,465000,3.5,229,0,0,1,2,4152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1244,1244,1244,1244,1244,1244,1245,74.0,11435,1,2,1,8,7,1929,1950,0,0.0,3,3,4,3,1,1,0,1,0,792,792,2,1,792,725,0,1517,0,0,1,0,3,1,4,7,7,2,4,1931.0,1,2,400,3,3,2,0,0,0,0,0,0,0,0,6,2006,230000,1.0,0,1,56,0,1,2309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1245,1245,1245,1245,1245,1245,1246,78.0,12090,1,3,2,6,7,1984,2003,1,74.0,3,3,4,3,1,1,0,1,0,585,585,5,1,1140,728,0,1868,0,0,3,1,3,1,3,7,7,1,3,1984.0,3,2,477,3,3,2,268,112,0,0,147,0,0,0,1,2007,178000,3.5,259,1,4,0,1,2453,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1246,1246,1246,1246,1246,1246,1247,65.0,8125,1,3,2,7,5,2005,2006,0,0.0,4,3,4,3,1,1,0,1,0,756,756,5,1,756,797,0,1553,0,0,2,1,3,1,4,6,7,0,0,2005.0,2,2,615,3,3,2,0,45,0,0,0,0,0,0,3,2006,186500,2.5,45,1,0,0,1,2309,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1247,1247,1247,1247,1247,1247,1248,73.0,12328,1,2,2,6,5,1976,1976,1,335.0,3,3,3,3,3,6,539,1,0,473,1012,3,1,1034,0,0,1034,1,0,1,0,3,1,3,6,7,0,0,1976.0,1,3,888,3,3,2,0,0,0,0,0,0,0,0,5,2010,169900,2.0,0,0,34,0,1,2046,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1248,1248,1248,1248,1248,1248,1249,60.0,9600,1,3,2,6,5,1917,1950,0,0.0,3,3,4,3,1,3,319,1,0,416,735,2,0,1134,924,0,2058,0,0,1,1,3,1,3,8,7,1,4,1950.0,1,2,396,2,2,1,0,0,259,0,0,0,0,0,4,2008,129500,1.5,259,1,58,0,1,2793,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1249,1249,1249,1249,1249,1249,1250,60.0,7200,1,3,2,5,7,1950,1950,0,0.0,3,3,3,3,1,4,534,3,96,246,876,3,1,988,0,0,988,0,0,1,0,3,1,3,6,7,0,0,1950.0,1,1,276,3,3,2,0,80,0,0,0,0,0,0,5,2007,119000,1.0,80,0,57,0,1,1864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1250,1250,1250,1250,1250,1250,1251,93.0,11160,1,3,2,7,5,1968,1968,0,0.0,4,3,3,3,1,5,1065,1,0,1045,2110,5,1,2110,0,0,2110,1,0,2,1,3,1,5,8,7,2,3,1968.0,3,2,522,3,3,2,0,0,0,0,0,0,0,0,4,2010,244000,3.5,0,0,42,0,1,4220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1251,1251,1251,1251,1251,1251,1252,88.5,3136,1,2,2,7,5,2003,2003,2,163.0,4,3,4,3,1,1,0,1,0,1405,1405,5,1,1405,0,0,1405,0,0,2,0,2,1,4,6,7,1,4,2003.0,2,2,478,3,3,2,148,36,0,0,0,0,0,0,3,2006,171750,2.0,36,0,3,0,2,2810,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1252,1252,1252,1252,1252,1252,1253,62.0,9858,1,3,2,5,6,1968,1968,0,0.0,3,3,3,3,1,4,510,1,0,354,864,3,1,874,0,0,874,1,0,1,0,3,1,3,5,7,0,0,1968.0,2,1,288,3,3,2,33,0,0,0,0,0,0,600,11,2009,130000,2.0,0,0,41,0,1,1738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0
1253,1253,1253,1253,1253,1253,1254,68.0,17542,1,2,2,7,7,1974,2003,0,0.0,4,3,3,3,4,2,125,5,1031,36,1192,3,1,1516,651,0,2167,1,0,2,1,3,1,4,9,7,2,4,1974.0,2,2,518,3,3,2,220,47,0,0,0,0,0,0,7,2007,294000,3.5,47,1,4,0,1,3359,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1254,1254,1254,1254,1254,1254,1255,60.0,6931,1,3,2,7,5,2003,2004,2,92.0,4,3,4,3,1,1,0,1,0,746,746,5,1,760,896,0,1656,0,0,2,1,3,1,4,7,7,1,4,2003.0,3,2,397,3,3,2,178,128,0,0,0,0,0,0,7,2008,165400,2.5,128,1,4,0,1,2402,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1255,1255,1255,1255,1255,1255,1256,52.0,6240,1,3,2,6,6,1931,1950,0,0.0,3,3,3,2,1,2,425,1,0,459,884,3,1,959,408,0,1367,0,0,1,0,3,1,3,6,7,1,4,1978.0,1,1,560,3,3,2,0,0,0,0,120,0,0,0,11,2007,127500,1.0,120,1,57,0,1,2251,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1256,1256,1256,1256,1256,1256,1257,91.0,14303,1,2,2,8,5,1994,1994,1,554.0,4,3,4,3,4,6,1314,1,0,672,1986,5,1,1987,0,0,1987,1,0,2,0,2,1,4,7,7,1,3,1994.0,3,2,691,3,3,2,262,36,0,0,0,0,0,0,8,2008,301500,3.0,36,0,14,0,2,3973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1257,1257,1257,1257,1257,1257,1258,56.0,4060,1,3,2,5,8,1922,1950,0,0.0,3,3,2,3,1,1,0,1,0,864,864,5,1,864,0,0,864,0,0,1,0,2,1,3,4,7,0,0,1922.0,0,0,0,3,3,2,0,96,0,0,0,0,0,0,7,2009,99900,1.0,96,1,59,0,1,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1258,1258,1258,1258,1258,1258,1259,59.0,9587,1,2,2,7,5,2005,2005,2,182.0,4,3,4,3,4,6,655,1,0,201,856,5,1,1166,0,0,1166,1,0,2,0,2,1,4,5,7,0,0,2005.0,3,2,400,3,3,2,212,0,0,0,0,0,0,0,7,2008,190000,3.0,0,0,3,0,1,2022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1259,1259,1259,1259,1259,1259,1260,65.0,9750,1,3,2,6,8,1969,1969,0,0.0,3,3,4,3,1,5,602,2,438,14,1054,4,1,1054,0,0,1054,1,0,1,1,3,1,3,6,7,0,0,1969.0,1,2,460,3,3,2,180,0,0,0,80,0,0,0,7,2008,151000,2.5,80,0,39,0,1,2108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1260,1260,1260,1260,1260,1260,1261,65.0,24682,1,0,2,6,5,1999,1999,0,0.0,3,3,4,3,1,1,0,1,0,841,841,5,1,892,783,0,1675,0,0,2,1,3,1,3,7,7,1,3,1999.0,3,2,502,3,3,2,0,103,0,0,0,0,0,0,6,2009,181000,2.5,103,0,10,0,1,2516,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1261,1261,1261,1261,1261,1261,1262,80.0,9600,1,3,2,5,6,1956,1956,0,0.0,3,3,3,3,1,3,504,1,0,546,1050,4,1,1050,0,0,1050,0,0,1,0,2,1,3,5,7,0,0,1956.0,1,1,338,3,3,2,0,0,0,0,0,0,0,0,6,2009,128900,1.0,0,0,53,0,1,2100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1262,1262,1262,1262,1262,1262,1263,80.0,11250,1,3,2,4,5,1957,1989,0,0.0,3,3,3,3,3,1,0,1,0,1104,1104,5,1,1104,684,0,1788,1,0,1,0,5,1,3,8,5,2,3,1957.0,1,1,304,3,3,2,120,0,0,0,0,0,0,0,11,2009,161500,2.0,0,1,20,0,1,2892,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1263,1263,1263,1263,1263,1263,1264,60.0,13515,1,3,2,6,6,1919,1950,0,0.0,3,3,3,3,1,1,0,1,0,764,764,5,1,1060,764,0,1824,0,0,1,0,3,1,3,8,7,1,4,1940.0,1,2,520,3,3,0,0,0,126,0,0,0,0,0,7,2007,180500,1.0,126,1,57,0,1,2588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1264,1264,1264,1264,1264,1264,1265,34.0,4060,1,3,2,6,5,1998,1999,0,0.0,4,3,4,3,1,6,266,1,0,1139,1405,5,1,1337,0,0,1337,1,0,2,0,2,1,4,5,7,0,0,1998.0,3,2,511,3,3,2,144,68,0,0,0,0,0,0,8,2008,181000,3.0,68,1,9,0,1,2742,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
